leg,instrument_name,strike,option_type,expiry,entry_price,entry_iv,entry_underlying,entry_gap_hours,data_quality_ok,session_start,session_close,session_type,session_dow,spot_at_open
otm_put,BTC-31OCT23-32000-P,32000.0,P,2023-10-31 08:00:00+00:00,0.0002,0.6670999999999999,34396.76,0.96,True,2023-10-30 08:00:00+00:00,2023-10-31 08:00:00+00:00,weekday,monday,34392.08
atm_call,BTC-1NOV23-34500-C,34500.0,C,2023-11-01 08:00:00+00:00,0.0055,0.4302,34213.91,0.23,True,2023-10-31 08:00:00+00:00,2023-11-01 08:00:00+00:00,weekday,tuesday,34412.06
atm_put,BTC-1NOV23-34500-P,34500.0,P,2023-11-01 08:00:00+00:00,0.0135,0.441,34231.15,0.32,True,2023-10-31 08:00:00+00:00,2023-11-01 08:00:00+00:00,weekday,tuesday,34412.06
otm_call,BTC-1NOV23-39000-C,39000.0,C,2023-11-01 08:00:00+00:00,0.0001,0.9732,34401.03,1.17,True,2023-10-31 08:00:00+00:00,2023-11-01 08:00:00+00:00,weekday,tuesday,34412.06
otm_put,BTC-1NOV23-30000-P,30000.0,P,2023-11-01 08:00:00+00:00,0.0001,1.0253,34259.47,0.4,True,2023-10-31 08:00:00+00:00,2023-11-01 08:00:00+00:00,weekday,tuesday,34412.06
atm_call,BTC-2NOV23-34500-C,34500.0,C,2023-11-02 08:00:00+00:00,0.0095,0.4722999999999999,34463.3,0.06,True,2023-11-01 08:00:00+00:00,2023-11-02 08:00:00+00:00,weekday,wednesday,34444.85
atm_put,BTC-2NOV23-34500-P,34500.0,P,2023-11-02 08:00:00+00:00,0.01,0.4596,34455.43,0.15,True,2023-11-01 08:00:00+00:00,2023-11-02 08:00:00+00:00,weekday,wednesday,34444.85
otm_call,BTC-2NOV23-37500-C,37500.0,C,2023-11-02 08:00:00+00:00,0.0002,0.7358,34458.2,0.15,True,2023-11-01 08:00:00+00:00,2023-11-02 08:00:00+00:00,weekday,wednesday,34444.85
otm_put,BTC-2NOV23-31500-P,31500.0,P,2023-11-02 08:00:00+00:00,0.0002,0.7909,34454.0,0.26,True,2023-11-01 08:00:00+00:00,2023-11-02 08:00:00+00:00,weekday,wednesday,34444.85
atm_call,BTC-3NOV23-35250-C,35250.0,C,2023-11-03 08:00:00+00:00,0.0125,0.5351,35330.7,0.98,True,2023-11-02 08:00:00+00:00,2023-11-03 08:00:00+00:00,weekday,thursday,35343.17
atm_put,BTC-3NOV23-35250-P,35250.0,P,2023-11-03 08:00:00+00:00,0.0095,0.5119,35304.12,0.86,True,2023-11-02 08:00:00+00:00,2023-11-03 08:00:00+00:00,weekday,thursday,35343.17
otm_call,BTC-3NOV23-41000-C,41000.0,C,2023-11-03 08:00:00+00:00,0.0001,1.1371,35330.61,1.49,True,2023-11-02 08:00:00+00:00,2023-11-03 08:00:00+00:00,weekday,thursday,35343.17
otm_put,BTC-3NOV23-30000-P,30000.0,P,2023-11-03 08:00:00+00:00,0.0001,1.2534,35281.48,1.37,True,2023-11-02 08:00:00+00:00,2023-11-03 08:00:00+00:00,weekday,thursday,35343.17
atm_call,BTC-4NOV23-34500-C,34500.0,C,2023-11-04 08:00:00+00:00,0.009,0.4559,34463.16,0.98,True,2023-11-03 08:00:00+00:00,2023-11-04 08:00:00+00:00,weekday,friday,34429.38
atm_put,BTC-4NOV23-34500-P,34500.0,P,2023-11-04 08:00:00+00:00,0.011,0.4442,34361.57,1.06,True,2023-11-03 08:00:00+00:00,2023-11-04 08:00:00+00:00,weekday,friday,34429.38
otm_call,BTC-4NOV23-38000-C,38000.0,C,2023-11-04 08:00:00+00:00,0.0001,0.826,34280.75,1.64,True,2023-11-03 08:00:00+00:00,2023-11-04 08:00:00+00:00,weekday,friday,34429.38
otm_put,BTC-4NOV23-31500-P,31500.0,P,2023-11-04 08:00:00+00:00,0.0003,0.823,34290.13,1.54,True,2023-11-03 08:00:00+00:00,2023-11-04 08:00:00+00:00,weekday,friday,34429.38
atm_call,BTC-5NOV23-34750-C,34750.0,C,2023-11-05 08:00:00+00:00,0.0055,0.187,34841.51,0.3,True,2023-11-04 08:00:00+00:00,2023-11-05 08:00:00+00:00,weekend,saturday,34868.54
atm_put,BTC-5NOV23-34750-P,34750.0,P,2023-11-05 08:00:00+00:00,0.0032,0.171,34762.85,0.09,True,2023-11-04 08:00:00+00:00,2023-11-05 08:00:00+00:00,weekend,saturday,34868.54
otm_call,BTC-5NOV23-38000-C,38000.0,C,2023-11-05 08:00:00+00:00,0.0001,0.7023,34767.89,0.12,True,2023-11-04 08:00:00+00:00,2023-11-05 08:00:00+00:00,weekend,saturday,34868.54
otm_put,BTC-5NOV23-33000-P,33000.0,P,2023-11-05 08:00:00+00:00,0.0001,0.4465,34755.23,0.08,True,2023-11-04 08:00:00+00:00,2023-11-05 08:00:00+00:00,weekend,saturday,34868.54
atm_call,BTC-6NOV23-35000-C,35000.0,C,2023-11-06 08:00:00+00:00,0.01,0.3075,35201.97,0.12,True,2023-11-05 08:00:00+00:00,2023-11-06 08:00:00+00:00,weekend,sunday,35056.58
atm_put,BTC-6NOV23-35000-P,35000.0,P,2023-11-06 08:00:00+00:00,0.0036,0.2865,35172.01,0.03,True,2023-11-05 08:00:00+00:00,2023-11-06 08:00:00+00:00,weekend,sunday,35056.58
otm_call,BTC-6NOV23-38500-C,38500.0,C,2023-11-06 08:00:00+00:00,0.0001,0.7181000000000001,35148.46,0.34,True,2023-11-05 08:00:00+00:00,2023-11-06 08:00:00+00:00,weekend,sunday,35056.58
otm_put,BTC-6NOV23-33000-P,33000.0,P,2023-11-06 08:00:00+00:00,0.0001,0.5394,35192.02,0.06,True,2023-11-05 08:00:00+00:00,2023-11-06 08:00:00+00:00,weekend,sunday,35056.58
atm_call,BTC-7NOV23-35000-C,35000.0,C,2023-11-07 08:00:00+00:00,0.0075,0.3974,34931.68,0.61,True,2023-11-06 08:00:00+00:00,2023-11-07 08:00:00+00:00,weekday,monday,34979.78
atm_put,BTC-7NOV23-35000-P,35000.0,P,2023-11-07 08:00:00+00:00,0.0095,0.4191,34919.43,0.75,True,2023-11-06 08:00:00+00:00,2023-11-07 08:00:00+00:00,weekday,monday,34979.78
otm_call,BTC-7NOV23-37500-C,37500.0,C,2023-11-07 08:00:00+00:00,0.0003,0.655,35102.04,1.79,True,2023-11-06 08:00:00+00:00,2023-11-07 08:00:00+00:00,weekday,monday,34979.78
otm_put,BTC-7NOV23-32000-P,32000.0,P,2023-11-07 08:00:00+00:00,0.0001,0.7503,35053.83,1.23,True,2023-11-06 08:00:00+00:00,2023-11-07 08:00:00+00:00,weekday,monday,34979.78
atm_call,BTC-8NOV23-35000-C,35000.0,C,2023-11-08 08:00:00+00:00,0.0075,0.4012,34928.56,0.54,True,2023-11-07 08:00:00+00:00,2023-11-08 08:00:00+00:00,weekday,tuesday,34918.09
atm_put,BTC-8NOV23-35000-P,35000.0,P,2023-11-08 08:00:00+00:00,0.0085,0.3716,34929.8,0.83,True,2023-11-07 08:00:00+00:00,2023-11-08 08:00:00+00:00,weekday,tuesday,34918.09
otm_call,BTC-8NOV23-38500-C,38500.0,C,2023-11-08 08:00:00+00:00,0.0001,0.7942,34869.85,1.45,True,2023-11-07 08:00:00+00:00,2023-11-08 08:00:00+00:00,weekday,tuesday,34918.09
otm_put,BTC-8NOV23-32000-P,32000.0,P,2023-11-08 08:00:00+00:00,0.0001,0.7152,34887.98,1.28,True,2023-11-07 08:00:00+00:00,2023-11-08 08:00:00+00:00,weekday,tuesday,34918.09
atm_call,BTC-9NOV23-35250-C,35250.0,C,2023-11-09 08:00:00+00:00,0.009,0.4203,35264.77,0.16,True,2023-11-08 08:00:00+00:00,2023-11-09 08:00:00+00:00,weekday,wednesday,35312.2
atm_put,BTC-9NOV23-35250-P,35250.0,P,2023-11-09 08:00:00+00:00,0.008,0.3975999999999999,35264.83,0.16,True,2023-11-08 08:00:00+00:00,2023-11-09 08:00:00+00:00,weekday,wednesday,35312.2
otm_call,BTC-9NOV23-40000-C,40000.0,C,2023-11-09 08:00:00+00:00,0.0001,0.9689,35322.01,1.3,True,2023-11-08 08:00:00+00:00,2023-11-09 08:00:00+00:00,weekday,wednesday,35312.2
otm_put,BTC-9NOV23-32500-P,32500.0,P,2023-11-09 08:00:00+00:00,0.0001,0.6933,35311.87,1.61,True,2023-11-08 08:00:00+00:00,2023-11-09 08:00:00+00:00,weekday,wednesday,35312.2
atm_call,BTC-10NOV23-36750-C,36750.0,C,2023-11-10 08:00:00+00:00,0.0095,0.5375,36623.94,1.19,True,2023-11-09 08:00:00+00:00,2023-11-10 08:00:00+00:00,weekday,thursday,36684.46
atm_put,BTC-10NOV23-36750-P,36750.0,P,2023-11-10 08:00:00+00:00,0.0125,0.5236999999999999,36611.72,1.14,True,2023-11-09 08:00:00+00:00,2023-11-10 08:00:00+00:00,weekday,thursday,36684.46
otm_call,BTC-10NOV23-42000-C,42000.0,C,2023-11-10 08:00:00+00:00,0.0003,1.1923,36698.76,1.35,True,2023-11-09 08:00:00+00:00,2023-11-10 08:00:00+00:00,weekday,thursday,36684.46
otm_put,BTC-10NOV23-32000-P,32000.0,P,2023-11-10 08:00:00+00:00,0.0002,1.1718000000000002,36698.87,1.36,True,2023-11-09 08:00:00+00:00,2023-11-10 08:00:00+00:00,weekday,thursday,36684.46
atm_call,BTC-11NOV23-36500-C,36500.0,C,2023-11-11 08:00:00+00:00,0.012,0.5582,36527.96,1.03,True,2023-11-10 08:00:00+00:00,2023-11-11 08:00:00+00:00,weekday,friday,36518.28
atm_put,BTC-11NOV23-36500-P,36500.0,P,2023-11-11 08:00:00+00:00,0.01,0.5145000000000001,36522.69,0.97,True,2023-11-10 08:00:00+00:00,2023-11-11 08:00:00+00:00,weekday,friday,36518.28
otm_call,BTC-11NOV23-42500-C,42500.0,C,2023-11-11 08:00:00+00:00,0.0001,1.1595,36476.62,1.24,True,2023-11-10 08:00:00+00:00,2023-11-11 08:00:00+00:00,weekday,friday,36518.28
otm_put,BTC-11NOV23-33500-P,33500.0,P,2023-11-11 08:00:00+00:00,0.0003,0.8306999999999999,36535.09,1.11,True,2023-11-10 08:00:00+00:00,2023-11-11 08:00:00+00:00,weekday,friday,36518.28
atm_call,BTC-12NOV23-37000-C,37000.0,C,2023-11-12 08:00:00+00:00,0.006,0.2706,37017.23,0.27,True,2023-11-11 08:00:00+00:00,2023-11-12 08:00:00+00:00,weekend,saturday,36992.66
atm_put,BTC-12NOV23-37000-P,37000.0,P,2023-11-12 08:00:00+00:00,0.005,0.2489,37002.75,0.21,True,2023-11-11 08:00:00+00:00,2023-11-12 08:00:00+00:00,weekend,saturday,36992.66
otm_call,BTC-12NOV23-39500-C,39500.0,C,2023-11-12 08:00:00+00:00,0.0001,0.547,36994.69,0.87,True,2023-11-11 08:00:00+00:00,2023-11-12 08:00:00+00:00,weekend,saturday,36992.66
otm_put,BTC-12NOV23-34500-P,34500.0,P,2023-11-12 08:00:00+00:00,0.0001,0.5882999999999999,37023.34,0.48,True,2023-11-11 08:00:00+00:00,2023-11-12 08:00:00+00:00,weekend,saturday,36992.66
atm_call,BTC-13NOV23-37000-C,37000.0,C,2023-11-13 08:00:00+00:00,0.008,0.3171,37087.01,0.35,True,2023-11-12 08:00:00+00:00,2023-11-13 08:00:00+00:00,weekend,sunday,37113.69
atm_put,BTC-13NOV23-37000-P,37000.0,P,2023-11-13 08:00:00+00:00,0.0048,0.3137,37127.59,0.06,True,2023-11-12 08:00:00+00:00,2023-11-13 08:00:00+00:00,weekend,sunday,37113.69
otm_call,BTC-13NOV23-40000-C,40000.0,C,2023-11-13 08:00:00+00:00,0.0003,0.7062999999999999,37104.36,0.17,True,2023-11-12 08:00:00+00:00,2023-11-13 08:00:00+00:00,weekend,sunday,37113.69
otm_put,BTC-13NOV23-33500-P,33500.0,P,2023-11-13 08:00:00+00:00,0.0001,0.8206,37130.41,0.49,True,2023-11-12 08:00:00+00:00,2023-11-13 08:00:00+00:00,weekend,sunday,37113.69
atm_call,BTC-14NOV23-37000-C,37000.0,C,2023-11-14 08:00:00+00:00,0.009,0.4551,36955.36,0.21,True,2023-11-13 08:00:00+00:00,2023-11-14 08:00:00+00:00,weekday,monday,37043.37
atm_put,BTC-14NOV23-37000-P,37000.0,P,2023-11-14 08:00:00+00:00,0.01,0.4503999999999999,36941.93,0.2,True,2023-11-13 08:00:00+00:00,2023-11-14 08:00:00+00:00,weekday,monday,37043.37
otm_call,BTC-14NOV23-43000-C,43000.0,C,2023-11-14 08:00:00+00:00,0.0001,1.1313,36947.38,0.39,True,2023-11-13 08:00:00+00:00,2023-11-14 08:00:00+00:00,weekday,monday,37043.37
otm_put,BTC-14NOV23-32500-P,32500.0,P,2023-11-14 08:00:00+00:00,0.0001,1.0053,36983.37,0.54,True,2023-11-13 08:00:00+00:00,2023-11-14 08:00:00+00:00,weekday,monday,37043.37
atm_call,BTC-15NOV23-36750-C,36750.0,C,2023-11-15 08:00:00+00:00,0.008,0.3882,36734.37,0.34,True,2023-11-14 08:00:00+00:00,2023-11-15 08:00:00+00:00,weekday,tuesday,36745.76
atm_put,BTC-15NOV23-36750-P,36750.0,P,2023-11-15 08:00:00+00:00,0.009,0.4254,36724.84,0.35,True,2023-11-14 08:00:00+00:00,2023-11-15 08:00:00+00:00,weekday,tuesday,36745.76
otm_call,BTC-15NOV23-41500-C,41500.0,C,2023-11-15 08:00:00+00:00,0.0001,0.9383,36727.15,0.55,True,2023-11-14 08:00:00+00:00,2023-11-15 08:00:00+00:00,weekday,tuesday,36745.76
otm_put,BTC-15NOV23-33000-P,33000.0,P,2023-11-15 08:00:00+00:00,0.0001,0.8515,36657.51,1.35,True,2023-11-14 08:00:00+00:00,2023-11-15 08:00:00+00:00,weekday,tuesday,36745.76
atm_call,BTC-16NOV23-35750-C,35750.0,C,2023-11-16 08:00:00+00:00,0.0095,0.4388,35765.68,0.45,True,2023-11-15 08:00:00+00:00,2023-11-16 08:00:00+00:00,weekday,wednesday,35800.93
atm_put,BTC-16NOV23-35750-P,35750.0,P,2023-11-16 08:00:00+00:00,0.0085,0.4291,35750.25,0.44,True,2023-11-15 08:00:00+00:00,2023-11-16 08:00:00+00:00,weekday,wednesday,35800.93
otm_call,BTC-16NOV23-39000-C,39000.0,C,2023-11-16 08:00:00+00:00,0.0001,0.6901999999999999,35820.23,1.21,True,2023-11-15 08:00:00+00:00,2023-11-16 08:00:00+00:00,weekday,wednesday,35800.93
otm_put,BTC-16NOV23-32500-P,32500.0,P,2023-11-16 08:00:00+00:00,0.0003,0.9498,35916.22,1.67,True,2023-11-15 08:00:00+00:00,2023-11-16 08:00:00+00:00,weekday,wednesday,35800.93
atm_call,BTC-17NOV23-37250-C,37250.0,C,2023-11-17 08:00:00+00:00,0.0125,0.5105,37373.31,0.75,True,2023-11-16 08:00:00+00:00,2023-11-17 08:00:00+00:00,weekday,thursday,37304.64
atm_put,BTC-17NOV23-37250-P,37250.0,P,2023-11-17 08:00:00+00:00,0.0085,0.5058,37379.54,0.8,True,2023-11-16 08:00:00+00:00,2023-11-17 08:00:00+00:00,weekday,thursday,37304.64
otm_call,BTC-17NOV23-42000-C,42000.0,C,2023-11-17 08:00:00+00:00,0.0002,0.9825,37373.58,0.74,True,2023-11-16 08:00:00+00:00,2023-11-17 08:00:00+00:00,weekday,thursday,37304.64
otm_put,BTC-17NOV23-32000-P,32000.0,P,2023-11-17 08:00:00+00:00,0.0001,1.1863,37324.61,0.99,True,2023-11-16 08:00:00+00:00,2023-11-17 08:00:00+00:00,weekday,thursday,37304.64
atm_call,BTC-18NOV23-36500-C,36500.0,C,2023-11-18 08:00:00+00:00,0.008,0.4535,36386.88,0.49,True,2023-11-17 08:00:00+00:00,2023-11-18 08:00:00+00:00,weekday,friday,36407.43
atm_put,BTC-18NOV23-36500-P,36500.0,P,2023-11-18 08:00:00+00:00,0.0115,0.5088,36421.69,0.6,True,2023-11-17 08:00:00+00:00,2023-11-18 08:00:00+00:00,weekday,friday,36407.43
otm_call,BTC-18NOV23-40500-C,40500.0,C,2023-11-18 08:00:00+00:00,0.0002,0.9076,36402.82,0.52,True,2023-11-17 08:00:00+00:00,2023-11-18 08:00:00+00:00,weekday,friday,36407.43
otm_put,BTC-18NOV23-32000-P,32000.0,P,2023-11-18 08:00:00+00:00,0.0001,1.0011,36382.0,0.68,True,2023-11-17 08:00:00+00:00,2023-11-18 08:00:00+00:00,weekday,friday,36407.43
atm_call,BTC-19NOV23-36500-C,36500.0,C,2023-11-19 08:00:00+00:00,0.0031,0.1926,36420.67,0.06,True,2023-11-18 08:00:00+00:00,2023-11-19 08:00:00+00:00,weekend,saturday,36458.4
atm_put,BTC-19NOV23-36500-P,36500.0,P,2023-11-19 08:00:00+00:00,0.0055,0.2113,36419.41,0.07,True,2023-11-18 08:00:00+00:00,2023-11-19 08:00:00+00:00,weekend,saturday,36458.4
otm_call,BTC-19NOV23-39000-C,39000.0,C,2023-11-19 08:00:00+00:00,0.0001,0.5575,36464.59,0.69,True,2023-11-18 08:00:00+00:00,2023-11-19 08:00:00+00:00,weekend,saturday,36458.4
otm_put,BTC-19NOV23-34000-P,34000.0,P,2023-11-19 08:00:00+00:00,0.0001,0.573,36432.2,0.18,True,2023-11-18 08:00:00+00:00,2023-11-19 08:00:00+00:00,weekend,saturday,36458.4
atm_call,BTC-20NOV23-36750-C,36750.0,C,2023-11-20 08:00:00+00:00,0.0044,0.2793,36631.96,0.03,True,2023-11-19 08:00:00+00:00,2023-11-20 08:00:00+00:00,weekend,sunday,36644.78
atm_put,BTC-20NOV23-36750-P,36750.0,P,2023-11-20 08:00:00+00:00,0.008,0.3118,36644.21,0.07,True,2023-11-19 08:00:00+00:00,2023-11-20 08:00:00+00:00,weekend,sunday,36644.78
otm_call,BTC-20NOV23-40000-C,40000.0,C,2023-11-20 08:00:00+00:00,0.0001,0.6893,36705.37,0.51,True,2023-11-19 08:00:00+00:00,2023-11-20 08:00:00+00:00,weekend,sunday,36644.78
otm_put,BTC-20NOV23-34500-P,34500.0,P,2023-11-20 08:00:00+00:00,0.0001,0.5042,36632.66,0.02,True,2023-11-19 08:00:00+00:00,2023-11-20 08:00:00+00:00,weekend,sunday,36644.78
atm_call,BTC-21NOV23-37250-C,37250.0,C,2023-11-21 08:00:00+00:00,0.008,0.4169,37189.89,0.2,True,2023-11-20 08:00:00+00:00,2023-11-21 08:00:00+00:00,weekday,monday,37140.16
atm_put,BTC-21NOV23-37250-P,37250.0,P,2023-11-21 08:00:00+00:00,0.0095,0.4359,37205.62,0.35,True,2023-11-20 08:00:00+00:00,2023-11-21 08:00:00+00:00,weekday,monday,37140.16
otm_call,BTC-21NOV23-40500-C,40500.0,C,2023-11-21 08:00:00+00:00,0.0002,0.7702,37173.51,1.65,True,2023-11-20 08:00:00+00:00,2023-11-21 08:00:00+00:00,weekday,monday,37140.16
otm_put,BTC-21NOV23-34500-P,34500.0,P,2023-11-21 08:00:00+00:00,0.0002,0.6795,37191.7,0.3,True,2023-11-20 08:00:00+00:00,2023-11-21 08:00:00+00:00,weekday,monday,37140.16
atm_call,BTC-22NOV23-37500-C,37500.0,C,2023-11-22 08:00:00+00:00,0.0065,0.4168,37324.75,0.18,True,2023-11-21 08:00:00+00:00,2023-11-22 08:00:00+00:00,weekday,tuesday,37420.96
atm_put,BTC-22NOV23-37500-P,37500.0,P,2023-11-22 08:00:00+00:00,0.012,0.4503,37321.22,0.29,True,2023-11-21 08:00:00+00:00,2023-11-22 08:00:00+00:00,weekday,tuesday,37420.96
otm_call,BTC-22NOV23-40500-C,40500.0,C,2023-11-22 08:00:00+00:00,0.0002,0.7131000000000001,37379.17,0.6,True,2023-11-21 08:00:00+00:00,2023-11-22 08:00:00+00:00,weekday,tuesday,37420.96
otm_put,BTC-22NOV23-34000-P,34000.0,P,2023-11-22 08:00:00+00:00,0.0001,0.7807999999999999,37406.83,1.42,True,2023-11-21 08:00:00+00:00,2023-11-22 08:00:00+00:00,weekday,tuesday,37420.96
atm_call,BTC-23NOV23-36500-C,36500.0,C,2023-11-23 08:00:00+00:00,0.008,0.4205,36444.32,0.48,True,2023-11-22 08:00:00+00:00,2023-11-23 08:00:00+00:00,weekday,wednesday,36568.65
atm_put,BTC-23NOV23-36500-P,36500.0,P,2023-11-23 08:00:00+00:00,0.009,0.3961,36439.52,0.53,True,2023-11-22 08:00:00+00:00,2023-11-23 08:00:00+00:00,weekday,wednesday,36568.65
otm_call,BTC-23NOV23-39500-C,39500.0,C,2023-11-23 08:00:00+00:00,0.0002,0.7031999999999999,36517.78,0.86,True,2023-11-22 08:00:00+00:00,2023-11-23 08:00:00+00:00,weekday,wednesday,36568.65
otm_put,BTC-23NOV23-34000-P,34000.0,P,2023-11-23 08:00:00+00:00,0.0003,0.6840999999999999,36483.86,0.4,True,2023-11-22 08:00:00+00:00,2023-11-23 08:00:00+00:00,weekday,wednesday,36568.65
atm_call,BTC-24NOV23-37500-C,37500.0,C,2023-11-24 08:00:00+00:00,0.0095,0.4587,37488.65,0.61,True,2023-11-23 08:00:00+00:00,2023-11-24 08:00:00+00:00,weekday,thursday,37512.36
atm_put,BTC-24NOV23-37500-P,37500.0,P,2023-11-24 08:00:00+00:00,0.0085,0.4277,37505.03,0.65,True,2023-11-23 08:00:00+00:00,2023-11-24 08:00:00+00:00,weekday,thursday,37512.36
otm_call,BTC-24NOV23-44000-C,44000.0,C,2023-11-24 08:00:00+00:00,0.0001,1.1953,37443.56,0.42,True,2023-11-23 08:00:00+00:00,2023-11-24 08:00:00+00:00,weekday,thursday,37512.36
otm_put,BTC-24NOV23-31000-P,31000.0,P,2023-11-24 08:00:00+00:00,0.0001,1.4093,37449.41,0.43,True,2023-11-23 08:00:00+00:00,2023-11-24 08:00:00+00:00,weekday,thursday,37512.36
atm_call,BTC-25NOV23-37500-C,37500.0,C,2023-11-25 08:00:00+00:00,0.0085,0.4068,37507.54,1.31,True,2023-11-24 08:00:00+00:00,2023-11-25 08:00:00+00:00,weekday,friday,37448.62
atm_put,BTC-25NOV23-37500-P,37500.0,P,2023-11-25 08:00:00+00:00,0.008,0.3983,37495.8,1.29,True,2023-11-24 08:00:00+00:00,2023-11-25 08:00:00+00:00,weekday,friday,37448.62
otm_call,BTC-25NOV23-42500-C,42500.0,C,2023-11-25 08:00:00+00:00,0.0001,0.9697,37522.94,1.28,True,2023-11-24 08:00:00+00:00,2023-11-25 08:00:00+00:00,weekday,friday,37448.62
otm_put,BTC-25NOV23-34000-P,34000.0,P,2023-11-25 08:00:00+00:00,0.0001,0.8454999999999999,37698.29,1.77,True,2023-11-24 08:00:00+00:00,2023-11-25 08:00:00+00:00,weekday,friday,37448.62
atm_call,BTC-26NOV23-37750-C,37750.0,C,2023-11-26 08:00:00+00:00,0.0044,0.1643,37812.82,0.56,True,2023-11-25 08:00:00+00:00,2023-11-26 08:00:00+00:00,weekend,saturday,37790.01
atm_put,BTC-26NOV23-37750-P,37750.0,P,2023-11-26 08:00:00+00:00,0.0023,0.1572,37821.42,0.07,True,2023-11-25 08:00:00+00:00,2023-11-26 08:00:00+00:00,weekend,saturday,37790.01
otm_call,BTC-26NOV23-42000-C,42000.0,C,2023-11-26 08:00:00+00:00,0.0001,0.8422,37769.93,1.25,True,2023-11-25 08:00:00+00:00,2023-11-26 08:00:00+00:00,weekend,saturday,37790.01
otm_put,BTC-26NOV23-35500-P,35500.0,P,2023-11-26 08:00:00+00:00,0.0001,0.5292,37793.38,0.45,True,2023-11-25 08:00:00+00:00,2023-11-26 08:00:00+00:00,weekend,saturday,37790.01
atm_call,BTC-27NOV23-37750-C,37750.0,C,2023-11-27 08:00:00+00:00,0.0065,0.2737,37794.1,0.1,True,2023-11-26 08:00:00+00:00,2023-11-27 08:00:00+00:00,weekend,sunday,37781.46
atm_put,BTC-27NOV23-37750-P,37750.0,P,2023-11-27 08:00:00+00:00,0.0042,0.2361,37793.35,0.05,True,2023-11-26 08:00:00+00:00,2023-11-27 08:00:00+00:00,weekend,sunday,37781.46
otm_call,BTC-27NOV23-42000-C,42000.0,C,2023-11-27 08:00:00+00:00,0.0001,0.8332999999999999,37806.69,1.17,True,2023-11-26 08:00:00+00:00,2023-11-27 08:00:00+00:00,weekend,sunday,37781.46
otm_put,BTC-27NOV23-35500-P,35500.0,P,2023-11-27 08:00:00+00:00,0.0001,0.5259,37794.06,0.07,True,2023-11-26 08:00:00+00:00,2023-11-27 08:00:00+00:00,weekend,sunday,37781.46
atm_call,BTC-28NOV23-37250-C,37250.0,C,2023-11-28 08:00:00+00:00,0.0115,0.411,37456.78,1.78,True,2023-11-27 08:00:00+00:00,2023-11-28 08:00:00+00:00,weekday,monday,37342.68
atm_put,BTC-28NOV23-37250-P,37250.0,P,2023-11-28 08:00:00+00:00,0.007,0.389,37318.83,0.17,True,2023-11-27 08:00:00+00:00,2023-11-28 08:00:00+00:00,weekday,monday,37342.68
otm_call,BTC-28NOV23-41000-C,41000.0,C,2023-11-28 08:00:00+00:00,0.0001,0.7475,37395.46,1.59,True,2023-11-27 08:00:00+00:00,2023-11-28 08:00:00+00:00,weekday,monday,37342.68
otm_put,BTC-28NOV23-34000-P,34000.0,P,2023-11-28 08:00:00+00:00,0.0001,0.7904000000000001,37435.94,1.51,True,2023-11-27 08:00:00+00:00,2023-11-28 08:00:00+00:00,weekday,monday,37342.68
atm_call,BTC-29NOV23-37000-C,37000.0,C,2023-11-29 08:00:00+00:00,0.008,0.3611,37031.07,0.32,True,2023-11-28 08:00:00+00:00,2023-11-29 08:00:00+00:00,weekday,tuesday,36934.26
atm_put,BTC-29NOV23-37000-P,37000.0,P,2023-11-29 08:00:00+00:00,0.0065,0.3472999999999999,37050.57,0.23,True,2023-11-28 08:00:00+00:00,2023-11-29 08:00:00+00:00,weekday,tuesday,36934.26
otm_call,BTC-29NOV23-41000-C,41000.0,C,2023-11-29 08:00:00+00:00,0.0001,0.8014,37032.6,0.65,True,2023-11-28 08:00:00+00:00,2023-11-29 08:00:00+00:00,weekday,tuesday,36934.26
otm_put,BTC-29NOV23-33500-P,33500.0,P,2023-11-29 08:00:00+00:00,0.0001,0.8034,37034.06,0.66,True,2023-11-28 08:00:00+00:00,2023-11-29 08:00:00+00:00,weekday,tuesday,36934.26
atm_call,BTC-30NOV23-38250-C,38250.0,C,2023-11-30 08:00:00+00:00,0.0105,0.4634,38308.77,1.03,True,2023-11-29 08:00:00+00:00,2023-11-30 08:00:00+00:00,weekday,wednesday,38357.03
atm_put,BTC-30NOV23-38250-P,38250.0,P,2023-11-30 08:00:00+00:00,0.008,0.4700999999999999,38359.18,1.0,True,2023-11-29 08:00:00+00:00,2023-11-30 08:00:00+00:00,weekday,wednesday,38357.03
otm_call,BTC-30NOV23-43000-C,43000.0,C,2023-11-30 08:00:00+00:00,0.0001,0.9212,38310.49,2.0,True,2023-11-29 08:00:00+00:00,2023-11-30 08:00:00+00:00,weekday,wednesday,38357.03
otm_put,BTC-30NOV23-36000-P,36000.0,P,2023-11-30 08:00:00+00:00,0.0001,0.54,38311.48,1.36,True,2023-11-29 08:00:00+00:00,2023-11-30 08:00:00+00:00,weekday,wednesday,38357.03
atm_call,BTC-1DEC23-37750-C,37750.0,C,2023-12-01 08:00:00+00:00,0.008,0.3772999999999999,37740.51,0.2,True,2023-11-30 08:00:00+00:00,2023-12-01 08:00:00+00:00,weekday,thursday,37671.64
atm_put,BTC-1DEC23-37750-P,37750.0,P,2023-12-01 08:00:00+00:00,0.0085,0.4089,37726.8,0.35,True,2023-11-30 08:00:00+00:00,2023-12-01 08:00:00+00:00,weekday,thursday,37671.64
